observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
73,1788495950396,RUNNING,5.448,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":227,""time_from_start_s"":5.448,""joints_rad"":[2.892724942619681,0.6077822606053134,-1.542741467863721,1.3659102909930811,-0.15394098042456145,0.6258969914634547],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":227,""time_from_start_s"":5.448,""joints_rad"":[0.24939319581570185,2.566302278305433,1.552023480965458,-1.362541239306181,3.2819464396815663,2.536576355644331],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8959642649091473,0.6083142649633004,-1.544550065503406,1.3684035834105042,-0.15193911443359076,0.6249921076965826],""received_at_ms"":1788495950370,""age_ms"":26,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2439809723996889,2.5654467266029255,1.5551583512299527,-1.366739761034578,3.278623340085774,2.538244897545968],""received_at_ms"":1788495950290,""age_ms"":106,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 7937 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":7937,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8057 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8057,""fresh"":false}}"
74,1788495950496,RUNNING,5.5440000000000005,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":231,""time_from_start_s"":5.5440000000000005,""joints_rad"":[2.8901237757583065,0.6073188993083924,-1.5411975362002803,1.3639389384325329,-0.1556781399394744,0.6266506211481551],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":231,""time_from_start_s"":5.5440000000000005,""joints_rad"":[0.2520032572063551,2.566725495445875,1.5504612978693997,-1.360499079908099,3.2836162194630787,2.5357551225106594],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8929204106936686,0.607822954778864,-1.5427764619175293,1.366102541324675,-0.15388044416058408,0.6259508170547031],""received_at_ms"":1788495950481,""age_ms"":15,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2488225157447212,2.566189713265499,1.5523300451770956,-1.3630246531887829,3.281583418497156,2.5367109276663897],""received_at_ms"":1788495950466,""age_ms"":30,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8037 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8037,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8157 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8157,""fresh"":false}}"
75,1788495950596,RUNNING,5.64,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":235,""time_from_start_s"":5.64,""joints_rad"":[2.8875254216735247,0.6068509142215098,-1.5396398123190294,1.3619742513080162,-0.1574196491060432,0.6274102651337279],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":235,""time_from_start_s"":5.64,""joints_rad"":[0.2546103918487786,2.5671531400018637,1.5488853456470677,-1.3584637258665384,3.2852908216205376,2.5349277864079607],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.890954995422998,0.6074513741811145,-1.5415899870920236,1.3646284362384404,-0.1551267837794332,0.6265021665654081],""received_at_ms"":1788495950551,""age_ms"":45,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2507519772328009,2.566513297308819,1.5511435703515901,-1.361454729526614,3.2828896229093485,2.5361477099167717],""received_at_ms"":1788495950534,""age_ms"":62,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8137 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8137,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8257 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8257,""fresh"":false}}"
76,1788495950709,RUNNING,5.736,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":240,""time_from_start_s"":5.76,""joints_rad"":[2.884197172350102,0.6062402458626122,-1.5376106250952581,1.3594658169682776,-0.15966238365013422,0.6283981293340788],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":239,""time_from_start_s"":5.736,""joints_rad"":[0.2572651600560236,2.5675958631167632,1.547257680322862,-1.3563967115139808,3.2870048365409734,2.534075071251583],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8889775373804882,0.6070797935833648,-1.5404515088209476,1.3631904594677222,-0.1564211199527122,0.6270055195216834],""received_at_ms"":1788495950669,""age_ms"":40,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.25342459991637983,2.566944742699912,1.5495736466894212,-1.359465403245191,3.2845674079192904,2.535344858460854],""received_at_ms"":1788495950646,""age_ms"":63,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8250 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8250,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8370 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8370,""fresh"":false}}"
77,1788495950796,RUNNING,5.856,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":244,""time_from_start_s"":5.856,""joints_rad"":[2.881344949522327,0.6057032345836392,-1.5358304781406282,1.3573255062533416,-0.16159850446215243,0.6292626580530443],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":244,""time_from_start_s"":5.856,""joints_rad"":[0.2608111445452268,2.568203374257534,1.545032916920486,-1.3536472839860347,3.2893131298173692,2.5329135359275243],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.885933508632085,0.6065525296163373,-1.538629908680641,1.3609492821752365,-0.15847048556040394,0.6279282750972127],""received_at_ms"":1788495950738,""age_ms"":58,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.25758302139218153,2.5676397328080567,1.5470331454302182,-1.3561815662575634,3.2872758098525354,2.5339545291787156],""received_at_ms"":1788495950789,""age_ms"":7,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8337 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8337,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8457 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8457,""fresh"":false}}"
78,1788495950900,RUNNING,5.952,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":248,""time_from_start_s"":5.952,""joints_rad"":[2.878259986143927,0.6051087567080221,-1.5338640612340197,1.3550196615827745,-0.16370654739947188,0.630215582115385],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":248,""time_from_start_s"":5.952,""joints_rad"":[0.26390586743480593,2.5687483110529197,1.5430451850380207,-1.3512579706275183,3.2913446477047255,2.5318793499893943],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8839082285680706,0.6061570380078355,-1.5373715262899532,1.359355447502315,-0.15984859753777866,0.62850353561867],""received_at_ms"":1788495950807,""age_ms"":93,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.25758302139218153,2.5676397328080567,1.5470331454302182,-1.3561815662575634,3.2872758098525354,2.5339545291787156],""received_at_ms"":1788495950789,""age_ms"":111,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8441 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8441,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8561 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8561,""fresh"":false}}"
79,1788495950998,RUNNING,6.048,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":252,""time_from_start_s"":6.048,""joints_rad"":[2.874927489867391,0.6044533622858195,-1.5317001768398408,1.3525375153043515,-0.16599713687319037,0.6312622257194077],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":252,""time_from_start_s"":6.048,""joints_rad"":[0.2672486879803638,2.569349646700412,1.5408584023864826,-1.34868580055067,3.2935535563120313,2.530744651403069],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.878227705451605,0.6050904673019417,-1.5338241445852745,1.3551130756894925,-0.1637075205139381,0.6301453668460211],""received_at_ms"":1788495950996,""age_ms"":2,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.26066300392317593,2.5682029505576747,1.5451275949528909,-1.3538327021502294,3.2892052713406152,2.5329359550272517],""received_at_ms"":1788495950907,""age_ms"":91,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8539 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8539,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8659 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8659,""fresh"":false}}"
80,1788495951098,RUNNING,6.144,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":256,""time_from_start_s"":6.144,""joints_rad"":[2.871367837261335,0.6037413820064037,-1.5293530482095326,1.349893958352348,-0.16845587665677866,0.6323957479578939],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":256,""time_from_start_s"":6.144,""joints_rad"":[0.2708191733413693,2.570003397676296,1.5384869320301746,-1.3459462107250322,3.295925933624607,2.529516832129636],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.878227705451605,0.6050904673019417,-1.5338241445852745,1.3551130756894925,-0.1637075205139381,0.6301453668460211],""received_at_ms"":1788495950996,""age_ms"":102,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2674100977455356,2.5694014681550192,1.5408852231400683,-1.3485356278704268,3.2936035010556406,2.5307068205066043],""received_at_ms"":1788495951093,""age_ms"":5,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8639 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8639,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8759 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8759,""fresh"":false}}"
81,1788495951198,RUNNING,6.24,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":260,""time_from_start_s"":6.24,""joints_rad"":[2.867630218892769,0.6029835346652304,-1.526857765629627,1.3471248968228313,-0.17104785903268444,0.6335993239937543],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":260,""time_from_start_s"":6.24,""joints_rad"":[0.27456799871886933,2.5706996880306794,1.5359661939564624,-1.3430764242705928,3.298427999112131,2.528214041906711],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.874896046442473,0.6044314309763886,-1.531655049390896,1.352548314353687,-0.1659605660453376,0.6312478913345059],""received_at_ms"":1788495951111,""age_ms"":87,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2701184996787804,2.5699048211112943,1.5391114450212664,-1.346522390578251,3.2953413253918513,2.529784064931075],""received_at_ms"":1788495951172,""age_ms"":26,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8739 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8739,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8859 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8859,""fresh"":false}}"
82,1788495951297,RUNNING,6.336,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":264,""time_from_start_s"":6.336,""joints_rad"":[2.863786284409378,0.6021955346306056,-1.5242657326698077,1.3442826085489448,-0.1737221739389356,0.634848326235683],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":264,""time_from_start_s"":6.336,""joints_rad"":[0.2784233196907807,2.5714240331669584,1.5333480691971395,-1.3401306368445003,3.30101047767844,2.52686283655462],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8707016711840803,0.6035685401942027,-1.52891069367506,1.34949241736637,-0.16880091487003318,0.632698085409988],""received_at_ms"":1788495951206,""age_ms"":91,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.27481640242637356,2.5707556691216418,1.5359836404687672,-1.3429510978628205,3.298505083726942,2.5281902302581534],""received_at_ms"":1788495951283,""age_ms"":14,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8838 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8838,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8958 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":8958,""fresh"":false}}"
83,1788495951398,RUNNING,6.456,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":269,""time_from_start_s"":6.456,""joints_rad"":[2.8589665657497894,0.6011977915872916,-1.5209866124196594,1.34072502336453,-0.17708505084046672,0.6364270181911817],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":269,""time_from_start_s"":6.456,""joints_rad"":[0.28325715873301355,2.572341572342191,1.5300363343526575,-1.33644338138423,3.304258925837212,2.525155811843668],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.865260781773913,0.6025019694883089,-1.5253034471770384,1.345417771694664,-0.1726357523025151,0.6345196855502945],""received_at_ms"":1788495951329,""age_ms"":69,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.27481640242637356,2.5707556691216418,1.5359836404687672,-1.3429510978628205,3.298505083726942,2.5281902302581534],""received_at_ms"":1788495951283,""age_ms"":115,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 8939 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":8939,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 9059 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":9059,""fresh"":false}}"
84,1788495951507,RUNNING,6.5520000000000005,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":273,""time_from_start_s"":6.5520000000000005,""joints_rad"":[2.8552185171614397,0.600415812243624,-1.518418375162245,1.3379623486459042,-0.17970624159356713,0.637662597310916],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":273,""time_from_start_s"":6.5520000000000005,""joints_rad"":[0.28701609031459635,2.573060937650765,1.5274427982944414,-1.3335799325029059,3.3067915823653067,2.523820320436738],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8626961949710323,0.6019506199776039,-1.5235296690582365,1.3435242639891753,-0.1744334414320693,0.6353104942343731],""received_at_ms"":1788495951443,""age_ms"":64,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2795621271954713,2.57164247091458,1.532628070448883,-1.33933180859296,3.3017648351708915,2.5264524059219426],""received_at_ms"":1788495951402,""age_ms"":105,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 9048 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":9048,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 9168 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":9168,""fresh"":false}}"
85,1788495951601,RUNNING,6.648000000000001,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":277,""time_from_start_s"":6.648000000000001,""joints_rad"":[2.8516753167006885,0.5996724225089037,-1.515978076376793,1.3353532973089586,-0.1821882882484877,0.6388360367462858],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":277,""time_from_start_s"":6.648000000000001,""joints_rad"":[0.2905695126176556,2.573744970014359,1.5249786274901065,-1.3308756580910361,3.309190240988967,2.522552352400862],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.855373840627215,0.6004646466524559,-1.5184603602458189,1.3380355525575036,-0.1795027502444868,0.6376954866572234],""received_at_ms"":1788495951578,""age_ms"":23,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.28675270918076273,2.5730326256637936,1.5275587616364656,-1.333771189596106,3.306702371624784,2.5238998618909014],""received_at_ms"":1788495951582,""age_ms"":19,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 9142 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":9142,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 9262 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":9262,""fresh"":false}}"
