observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
160,1788495166380,RUNNING,14.088000000000001,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":587,""time_from_start_s"":14.088000000000001,""joints_rad"":[2.8461412055664255,0.5984350828678496,-1.5119546235863592,1.3313750694215492,-0.18618737600971702,0.640762356444616],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":587,""time_from_start_s"":14.088000000000001,""joints_rad"":[0.29611777781844806,2.5748868995458944,1.5209164187303212,-1.326749682652726,3.31306580549873,2.520476695706954],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8478956283811954,0.5988706374466095,-1.5130554246182428,1.3326426597017662,-0.18500350444799732,0.6401401693404918],""received_at_ms"":1788495166289,""age_ms"":91,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.29487791498049715,2.5746385031085537,1.5217223806177964,-1.3277550396644813,3.312250947849799,2.5209636944902716],""received_at_ms"":1788495166374,""age_ms"":6,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16203 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":16203,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16571 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":16571,""fresh"":false}}"
161,1788495166480,RUNNING,14.208,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":592,""time_from_start_s"":14.208,""joints_rad"":[2.8450718490123923,0.5982180590997475,-1.5112382789477068,1.3305766029028703,-0.1869226436667788,0.6411075696467061],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":592,""time_from_start_s"":14.208,""joints_rad"":[0.2971904232925546,2.5750862753689456,1.5201930900650509,-1.3259223879379716,3.313775201771901,2.5201031372812253],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.846924876251236,0.598654914751063,-1.5124084310645285,1.3319354522888582,-0.18568662631722793,0.6404637533838116],""received_at_ms"":1788495166400,""age_ms"":80,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2959924822408207,2.5748662685759385,1.5210033049659748,-1.326880280643382,3.312993934512373,2.5205921138925214],""received_at_ms"":1788495166446,""age_ms"":34,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16303 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":16303,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16671 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":16671,""fresh"":false}}"
162,1788495166581,RUNNING,14.304,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":596,""time_from_start_s"":14.304,""joints_rad"":[2.844278352547026,0.5980567853342328,-1.5107059971711698,1.3299842205365624,-0.18746841863988403,0.6413640467541378],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":596,""time_from_start_s"":14.304,""joints_rad"":[0.29798635694352493,2.5752344430665848,1.5196556308184102,-1.3253086166959616,3.3143017953032112,2.519825621495576],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.846074028240889,0.5984871886099464,-1.511880992564576,1.3313483235284875,-0.18626188683868525,0.6407393408727016],""received_at_ms"":1788495166521,""age_ms"":60,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.29686741579484555,2.575010083706303,1.5203920906619264,-1.3261971587741512,3.3135812378056686,2.5203285691754704],""received_at_ms"":1788495166539,""age_ms"":42,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16404 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":16404,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16772 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":16772,""fresh"":false}}"
163,1788495166681,RUNNING,14.4,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":600,""time_from_start_s"":14.4,""joints_rad"":[2.843540024350153,0.5979065370059671,-1.5102101406103312,1.32943310738458,-0.1879763938581922,0.6416029451492118],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":600,""time_from_start_s"":14.4,""joints_rad"":[0.2987269502588048,2.5753724879985778,1.5191549606608996,-1.3247376037754695,3.314791935364121,2.519567142686631],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.844468150796129,0.5981276507840355,-1.5107306460545866,1.3300539873552084,-0.1874124078815999,0.6412547366008154],""received_at_ms"":1788495166662,""age_ms"":19,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2975025411096462,2.5751299878259153,1.519984730814511,-1.325657852035285,3.3140006404249234,2.5201367574906763],""received_at_ms"":1788495166633,""age_ms"":48,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16504 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":16504,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16872 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":16872,""fresh"":false}}"
164,1788495166781,RUNNING,14.496,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":604,""time_from_start_s"":14.496,""joints_rad"":[2.842856709217973,0.5977673160395314,-1.5097507092224784,1.328923132544803,-0.18844664994349297,0.6418242697366986],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":604,""time_from_start_s"":14.496,""joints_rad"":[0.29941235939019273,2.57550040720798,1.5186910778454827,-1.3242092137248094,3.315245696553125,2.519327692643614],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.843485355894331,0.5979358390992413,-1.5101433427612905,1.3293829082578166,-0.18808348697899172,0.641590363415974],""received_at_ms"":1788495166779,""age_ms"":2,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2982814815548113,2.5752856711951932,1.519433381303806,-1.3250466377312367,3.3145280789248757,2.5198252162191954],""received_at_ms"":1788495166745,""age_ms"":36,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16604 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":16604,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16972 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":16972,""fresh"":false}}"
165,1788495166881,RUNNING,14.592,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":608,""time_from_start_s"":14.592,""joints_rad"":[2.8422280388876815,0.5976390792207603,-1.5093275543291382,1.3284540069079525,-0.1888794155225431,0.6420280967773158],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":608,""time_from_start_s"":14.592,""joints_rad"":[0.3000429541763296,2.575618239272208,1.5182638306353642,-1.3237231471627555,3.3156632964489012,2.519107186103477],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.843485355894331,0.5979358390992413,-1.5101433427612905,1.3293829082578166,-0.18808348697899172,0.641590363415974],""received_at_ms"":1788495166779,""age_ms"":102,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.299551906717338,2.5755373476733308,1.5185945760652975,-1.3241118393838684,3.3153309303807927,2.5193457742736727],""received_at_ms"":1788495166881,""age_ms"":0,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16704 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":16704,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17072 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":17072,""fresh"":false}}"
166,1788495166981,RUNNING,14.688,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":612,""time_from_start_s"":14.688,""joints_rad"":[2.841653423788443,0.5975217364104279,-1.5089403727423125,1.3280252770447165,-0.18927507298248672,0.6422145767013026],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":612,""time_from_start_s"":14.688,""joints_rad"":[0.3006193264156216,2.5757260659482806,1.5178729113789255,-1.323278934444435,3.3160451011736263,2.518905457716379],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.842934180916551,0.5978040667407157,-1.5097958477072184,1.3289874166493145,-0.1884309820330638,0.6417580895570906],""received_at_ms"":1788495166892,""age_ms"":89,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.299551906717338,2.5755373476733308,1.5185945760652975,-1.3241118393838684,3.3153309303807927,2.5193457742736727],""received_at_ms"":1788495166881,""age_ms"":100,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16804 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":16804,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17172 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":17172,""fresh"":false}}"
167,1788495167092,RUNNING,14.808,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":617,""time_from_start_s"":14.808,""joints_rad"":[2.841009899668054,0.5973901612840499,-1.508506261252936,1.3275452041347613,-0.18971830272427465,0.6424236362311677],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":617,""time_from_start_s"":14.808,""joints_rad"":[0.30126481616234857,2.575846976456978,1.51743461736318,-1.3227815236766522,3.31647282778012,2.5186793173199864],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.841555894406251,0.5974925254692348,-1.5088849603706027,1.327956799726012,-0.18930591558708856,0.6422493997415271],""received_at_ms"":1788495167081,""age_ms"":11,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.3001870320321387,2.5756452090211037,1.5181990844567956,-1.323632571971271,3.3157503330000475,2.5191061405673736],""received_at_ms"":1788495166999,""age_ms"":93,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 16915 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":16915,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17283 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":17283,""fresh"":false}}"
168,1788495167182,RUNNING,14.904,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":621,""time_from_start_s"":14.904,""joints_rad"":[2.8405535508341764,0.5972967452200374,-1.5081980708317575,1.327204814227475,-0.19003270057728383,0.6425720384558665],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":621,""time_from_start_s"":14.904,""joints_rad"":[0.30172255735851855,2.575932824775556,1.5171234632806183,-1.322428839993719,3.316776239234456,2.518518799762671],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8411125807762447,0.5974206179040527,-1.508561376327283,1.327645258454531,-0.18955759206522613,0.642333350078548],""received_at_ms"":1788495167157,""age_ms"":25,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.30072633877100496,2.5757410275970387,1.517863457641637,-1.3232609913735212,3.316062048804454,2.518902460643666],""received_at_ms"":1788495167114,""age_ms"":68,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17005 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":17005,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17373 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":17373,""fresh"":false}}"
169,1788495167283,RUNNING,15.0,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":625,""time_from_start_s"":15.0,""joints_rad"":[2.8401477130203094,0.597213584546495,-1.5079237302847588,1.326902137733579,-0.19031236453673017,0.64270412870014],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":625,""time_from_start_s"":15.0,""joints_rad"":[0.30212963224830935,2.5760092515096957,1.5168464888872526,-1.3221152313716755,3.317046138531328,2.51837593319707],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8406092278199693,0.5974206179040527,-1.508273746066554,1.3273096316393724,-0.18983317955411605,0.6425131189915033],""received_at_ms"":1788495167266,""age_ms"":17,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.3017569556943076,2.575837020705898,1.517156424761654,-1.3224579653846786,3.3166851313474157,2.5185547910566686],""received_at_ms"":1788495167275,""age_ms"":8,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17106 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":17106,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17474 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":17474,""fresh"":false}}"
170,1788495167383,RUNNING,15.096,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":629,""time_from_start_s"":15.096,""joints_rad"":[2.8397907640682694,0.5971403697641189,-1.5076822142292927,1.3266359546669335,-0.1905583946803121,0.642820404003621],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":629,""time_from_start_s"":15.096,""joints_rad"":[0.3024876682539146,2.5760765402844465,1.5166026577919505,-1.32183943388021,3.317283585168598,2.5182501780506836],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8402137362114677,0.5974085751322139,-1.508010201349503,1.3270340441504827,-0.19014472082559702,0.6426448913500289],""received_at_ms"":1788495167378,""age_ms"":5,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.30212836175913205,2.5758968854992417,1.5169047482835165,-1.3221584668850364,3.3169488505973916,2.5184350614699818],""received_at_ms"":1788495167360,""age_ms"":23,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17206 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":17206,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17574 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":17574,""fresh"":false}}"
171,1788495167489,RUNNING,15.216000000000001,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":634,""time_from_start_s"":15.216000000000001,""joints_rad"":[2.8394104275955607,0.5970622749128581,-1.5074246160074172,1.3263523677246245,-0.1908206089653905,0.6429444097732151],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":634,""time_from_start_s"":15.216000000000001,""joints_rad"":[0.30286916185394547,2.576148317089574,1.5163425946064215,-1.321545603462329,3.317536659158621,2.5181160693806484],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.839866241157395,0.5973487103388705,-1.5077464820995268,1.3267104601071629,-0.19044439385816445,0.6428007492522321],""received_at_ms"":1788495167448,""age_ms"":41,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.30239208100910836,2.575992704075176,1.5167129365987224,-1.3219547869613286,3.3171645732929385,2.518327200122209],""received_at_ms"":1788495167478,""age_ms"":11,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17312 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":17312,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17680 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":17680,""fresh"":false}}"
172,1788495167590,RUNNING,15.312000000000001,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":638,""time_from_start_s"":15.312000000000001,""joints_rad"":[2.83915616358925,0.5970100122543116,-1.507252236456602,1.326162807044493,-0.1909959474383563,0.6430273840007285],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":638,""time_from_start_s"":15.312000000000001,""joints_rad"":[0.3031241986742744,2.5761963535193133,1.5161685683235617,-1.3213491953584857,3.317705890800245,2.5180263398605183],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.8396623867007627,0.5972768027736883,-1.5076026669691625,1.3265666449767985,-0.19062416277111988,0.6428726568174141],""received_at_ms"":1788495167518,""age_ms"":72,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.3027755298457715,2.5760646116403585,1.5164733028924233,-1.3216790249395136,3.31742811800999,2.518159473981092],""received_at_ms"":1788495167547,""age_ms"":43,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17413 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":17413,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 17781 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":17781,""fresh"":false}}"
