time_s,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6
12.618,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3161345806256568,0.23282258327890332,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.340156160855259,3.2832898373526356,0.7286149859428406
12.818,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3158962799316203,0.23343136911353243,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.340076426946326,3.2830285040472473,0.7286149859428406
13.019,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3157483705472248,0.23399945980418152,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3399237460325826,3.2825283284982976,0.7286149859428406
13.218,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3156780391836937,0.23422990238395897,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3397804869382528,3.281984137865943,0.7286149859428406
13.418,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3154831107131022,0.2348029713866711,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3395853115580396,3.2814176219399043,0.7286149859428406
13.618,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3153663484372362,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3395255609939343,3.281221591350909,0.7286149859428406
13.818,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.315258304315647,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3393089680575943,3.2811452883543053,0.7286149859428406
14.019,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.315134080221468,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3392358356104523,3.2811452883543053,0.7286149859428406
14.218,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3149814042044445,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3390251288910804,3.2811452883543053,0.7286149859428406
14.418,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3148707738837393,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3389721907078638,3.2811452883543053,0.7286149859428406
14.618,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3147933209584144,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3388946376871897,3.2811452883543053,0.7286149859428406
